fecha_nacimiento,genero_nacido,descripcion_subtipo
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial sin Padre
2019-01-10,Femenino,ArtÃ­culo 242
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial sin Padre
2019-01-10,Femenino,Extramatrimonial sin Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Matrimonial
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Matrimonial
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Matrimonial
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Matrimonial
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Matrimonial
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial sin Padre
2019-01-10,Femenino,Extramatrimonial sin Padre
2019-01-10,Masculino,Matrimonial
2019-01-10,Masculino,Matrimonial
2019-01-10,Femenino,Matrimonial
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Matrimonial
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial sin Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial sin Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Matrimonial
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial sin Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Matrimonial
2019-01-10,Femenino,Extramatrimonial sin Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Femenino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-10,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,ArtÃ­culo 242
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,ArtÃ­culo 242
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial sin Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial sin Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Matrimonial
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial sin Padre
2019-01-11,Femenino,ArtÃ­culo 242
2019-01-11,Masculino,ArtÃ­culo 242
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial sin Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial sin Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial sin Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial sin Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Femenino,Extramatrimonial sin Padre
2019-01-11,Femenino,Extramatrimonial sin Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial sin Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,ArtÃ­culo 242
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial sin Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,ArtÃ­culo 242
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial sin Padre
2019-01-11,Masculino,ArtÃ­culo 242
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Matrimonial
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Masculino,Extramatrimonial sin Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial con Padre
2019-01-11,Femenino,Matrimonial
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-11,Femenino,Extramatrimonial sin Padre
2019-01-11,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial sin Padre
2019-01-12,Masculino,ArtÃ­culo 242
2019-01-12,Masculino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial sin Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Masculino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial sin Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Masculino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial sin Padre
2019-01-12,Masculino,Extramatrimonial sin Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Femenino,Extramatrimonial sin Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial sin Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Masculino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial sin Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial sin Padre
2019-01-12,Femenino,Extramatrimonial sin Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial sin Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Femenino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,ArtÃ­culo 242
2019-01-12,Masculino,Extramatrimonial sin Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Femenino,Matrimonial
2019-01-12,Femenino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-12,Masculino,Extramatrimonial con Padre
2019-01-13,Femenino,Matrimonial
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Masculino,ArtÃ­culo 242
2019-01-13,Femenino,ArtÃ­culo 242
2019-01-13,Masculino,Extramatrimonial con Padre
2019-01-13,Masculino,Extramatrimonial con Padre
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Masculino,Extramatrimonial con Padre
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Masculino,Extramatrimonial con Padre
2019-01-13,Masculino,Extramatrimonial con Padre
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Femenino,Extramatrimonial sin Padre
2019-01-13,Masculino,Matrimonial
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Masculino,Extramatrimonial sin Padre
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Femenino,Matrimonial
2019-01-13,Femenino,Matrimonial
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Femenino,Matrimonial
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Femenino,Matrimonial
2019-01-13,Femenino,Extramatrimonial con Padre
2019-01-13,Masculino,Extramatrimonial con Padre
2019-01-13,Femenino,Matrimonial
