fecha_matrimonio,genero_1,genero_2,estado_civil_1,estado_civil_2,edad_1,edad_2
2019-01-18,Masculino,Femenino,Soltero/a,Soltero/a,51,46
2019-01-18,Masculino,Femenino,Divorciado/a,Soltero/a,50,46
2019-01-18,Masculino,Masculino,Divorciado/a,Soltero/a,67,47
2019-01-18,Masculino,Femenino,Soltero/a,Soltero/a,44,49
2019-01-18,Masculino,Femenino,Divorciado/a,Soltero/a,65,49
2019-01-18,Femenino,Masculino,Soltero/a,Soltero/a,33,50
2019-01-18,Masculino,Femenino,Divorciado/a,Divorciado/a,57,50
2019-01-18,Masculino,Femenino,Soltero/a,Viudo/a,56,51
2019-01-18,Masculino,No declara,Divorciado/a,Divorciado/a,63,52
2019-01-18,Masculino,Femenino,Soltero/a,Divorciado/a,55,53
2019-01-18,Masculino,Femenino,Soltero/a,Soltero/a,49,54
2019-01-18,Masculino,Femenino,Divorciado/a,Divorciado/a,67,59
2019-01-18,Masculino,Femenino,Divorciado/a,Soltero/a,54,60
2019-01-18,Masculino,Femenino,Divorciado/a,Soltero/a,68,68
2019-01-19,Masculino,Femenino,Soltero/a,Casado/a,38,29
2019-01-19,Masculino,Femenino,Soltero/a,Soltero/a,33,30
2019-01-19,Masculino,Femenino,Soltero/a,Soltero/a,31,32
2019-01-19,Masculino,Masculino,Divorciado/a,Soltero/a,64,46
2019-01-19,Masculino,Femenino,Soltero/a,Divorciado/a,47,51
2019-01-19,Masculino,Femenino,Soltero/a,Divorciado/a,56,53
2019-01-21,Masculino,Femenino,Soltero/a,Soltero/a,24,25
2019-01-21,Masculino,Femenino,Soltero/a,Soltero/a,29,25
2019-01-21,Masculino,Masculino,Soltero/a,Soltero/a,29,29
2019-01-21,Masculino,Femenino,Soltero/a,Soltero/a,32,31
2019-01-21,Femenino,Masculino,Soltero/a,Soltero/a,30,33
2019-01-21,Masculino,Femenino,Soltero/a,Soltero/a,37,34
2019-01-21,Masculino,Femenino,Soltero/a,Soltero/a,39,34
2019-01-21,Masculino,Femenino,Soltero/a,Soltero/a,32,35
2019-01-21,Femenino,Masculino,Soltero/a,Soltero/a,40,37
2019-01-21,Masculino,Femenino,Soltero/a,Soltero/a,48,42
2019-01-21,Masculino,Femenino,Divorciado/a,Soltero/a,57,42
2019-01-21,Masculino,Femenino,Soltero/a,Divorciado/a,51,45
2019-01-21,Masculino,Femenino,Soltero/a,Soltero/a,66,46
2019-01-21,Masculino,Femenino,Divorciado/a,Divorciado/a,51,48
2019-01-21,Masculino,Femenino,Soltero/a,Soltero/a,62,50
2019-01-21,No declara,Femenino,Divorciado/a,Divorciado/a,74,50
2019-01-21,Masculino,Femenino,Divorciado/a,Soltero/a,174,123
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,28,23
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,26,24
2019-01-22,Femenino,Masculino,Soltero/a,Soltero/a,24,25
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,25,28
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,28,28
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,29,28
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,28,29
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,34,30
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,35,30
2019-01-22,Femenino,Masculino,Soltero/a,Soltero/a,26,31
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,35,33
2019-01-22,Masculino,Femenino,Casado/a,Divorciado/a,36,34
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,51,38
2019-01-22,Masculino,Femenino,Soltero/a,Soltero/a,42,44
2019-01-22,Masculino,Femenino,Divorciado/a,Soltero/a,65,59
2019-01-22,Masculino,Femenino,Divorciado/a,Soltero/a,69,63
2019-01-23,Masculino,Femenino,Soltero/a,Soltero/a,28,20
2019-01-23,Masculino,Femenino,Soltero/a,Soltero/a,24,23
2019-01-23,Masculino,Femenino,Soltero/a,Soltero/a,35,25
2019-01-23,Masculino,Femenino,Soltero/a,Soltero/a,29,28
2019-01-23,Masculino,Femenino,Soltero/a,Soltero/a,34,29
2019-01-23,Masculino,Femenino,Soltero/a,Soltero/a,44,32
2019-01-23,Masculino,Femenino,Soltero/a,Soltero/a,27,33
2019-01-23,Masculino,Femenino,Soltero/a,Soltero/a,49,33
2019-01-23,Femenino,Masculino,Soltero/a,Soltero/a,35,35
2019-01-23,Femenino,Masculino,Soltero/a,Soltero/a,36,36
2019-01-23,Femenino,Masculino,Soltero/a,Soltero/a,39,37
2019-01-23,Femenino,Masculino,Divorciado/a,Soltero/a,38,39
2019-01-23,Femenino,Masculino,Soltero/a,Soltero/a,35,40
2019-01-23,Masculino,Femenino,Divorciado/a,Soltero/a,69,52
2019-01-23,Masculino,Femenino,Divorciado/a,Divorciado/a,65,54
2019-01-23,Femenino,Masculino,Soltero/a,Soltero/a,62,61
2019-01-23,Masculino,Femenino,Divorciado/a,Divorciado/a,68,66
2019-01-23,Masculino,Femenino,Soltero/a,Soltero/a,56,70
2019-01-24,Masculino,Femenino,Soltero/a,Soltero/a,40,19
2019-01-24,Masculino,Femenino,Casado/a,Soltero/a,25,22
2019-01-24,Masculino,Femenino,Soltero/a,Soltero/a,25,23
2019-01-24,Masculino,Femenino,Soltero/a,Soltero/a,24,24
2019-01-24,Femenino,Masculino,Soltero/a,Soltero/a,37,24
2019-01-24,Masculino,Femenino,Soltero/a,Soltero/a,28,26
2019-01-24,Femenino,Masculino,Soltero/a,Soltero/a,30,29
2019-01-24,Masculino,Femenino,Soltero/a,Soltero/a,31,32
2019-01-24,Masculino,Femenino,Soltero/a,Soltero/a,43,33
2019-01-24,Femenino,Masculino,Soltero/a,Soltero/a,28,33
2019-01-24,Femenino,Masculino,Soltero/a,Soltero/a,37,34
2019-01-24,Masculino,Femenino,Divorciado/a,Divorciado/a,49,35
2019-01-24,Masculino,Femenino,Soltero/a,Soltero/a,44,37
2019-01-24,Femenino,Masculino,Soltero/a,Soltero/a,35,39
2019-01-24,Masculino,Femenino,Soltero/a,Divorciado/a,46,39
2019-01-24,Masculino,Femenino,Divorciado/a,Soltero/a,43,41
2019-01-24,Femenino,Masculino,Soltero/a,Soltero/a,42,44
2019-01-24,Femenino,Masculino,Soltero/a,Soltero/a,33,47
2019-01-24,Masculino,Femenino,Soltero/a,Soltero/a,47,50
2019-01-24,Masculino,Femenino,Divorciado/a,Divorciado/a,69,58
2019-01-24,Femenino,Masculino,Viudo/a,Divorciado/a,55,59
2019-01-24,Masculino,Femenino,Divorciado/a,Divorciado/a,72,79
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,22,16
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,21,19
2019-01-25,Masculino,Masculino,Soltero/a,Soltero/a,44,21
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,22,21
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,25,22
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,28,24
2019-01-25,Masculino,Masculino,Soltero/a,Soltero/a,25,24
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,25,24
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,23,24
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,32,25
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,26,25
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,28,25
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,39,25
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,24,25
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,23,25
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,27,26
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,24,26
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,30,28
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,31,28
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,27,29
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,32,29
2019-01-25,Masculino,Masculino,Soltero/a,Soltero/a,27,29
2019-01-25,Masculino,Masculino,Soltero/a,Soltero/a,29,29
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,30,29
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,25,30
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,28,30
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,30,30
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,34,31
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,37,31
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,45,31
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,33,32
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,35,32
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,27,33
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,30,33
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,33,33
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,34,33
2019-01-25,Masculino,Femenino,Divorciado/a,Soltero/a,40,34
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,26,35
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,32,35
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,34,35
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,35,35
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,37,35
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,22,36
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,44,36
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,32,37
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,36,38
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,37,38
2019-01-25,Masculino,Femenino,Divorciado/a,Soltero/a,45,38
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,49,40
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,39,41
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,40,42
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,40,42
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,43,42
2019-01-25,Femenino,Masculino,Divorciado/a,Soltero/a,41,43
2019-01-25,Femenino,Masculino,Soltero/a,Soltero/a,40,44
2019-01-25,Masculino,Femenino,Divorciado/a,Soltero/a,63,44
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,41,45
2019-01-25,No declara,Femenino,Divorciado/a,Soltero/a,79,45
2019-01-25,Femenino,Masculino,Divorciado/a,Soltero/a,44,46
2019-01-25,Masculino,Femenino,Viudo/a,Soltero/a,56,48
2019-01-25,Masculino,Femenino,Divorciado/a,Viudo/a,51,48
2019-01-25,Masculino,Masculino,Soltero/a,Soltero/a,43,49
2019-01-25,Masculino,Femenino,Soltero/a,Viudo/a,43,49
2019-01-25,Masculino,Femenino,Viudo/a,Soltero/a,64,50
2019-01-25,Masculino,No declara,Soltero/a,Divorciado/a,46,52
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,65,54
2019-01-25,Masculino,Femenino,Soltero/a,Divorciado/a,52,57
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,45,62
2019-01-25,Femenino,Femenino,Soltero/a,Soltero/a,47,62
2019-01-25,Femenino,Masculino,Divorciado/a,Soltero/a,52,63
2019-01-25,Masculino,Femenino,Divorciado/a,Soltero/a,70,70
2019-01-25,Femenino,Masculino,Divorciado/a,Soltero/a,70,75
2019-01-25,Masculino,Femenino,Soltero/a,Soltero/a,76,84
2019-01-26,Masculino,Femenino,Soltero/a,Soltero/a,34,35
2019-01-28,Masculino,Masculino,Soltero/a,Soltero/a,40,25
2019-01-28,Masculino,Femenino,Soltero/a,Soltero/a,30,26
2019-01-28,Femenino,Masculino,Soltero/a,Soltero/a,26,27
2019-01-28,Femenino,Masculino,Soltero/a,Soltero/a,31,29
2019-01-28,Masculino,Femenino,Soltero/a,Soltero/a,31,30
2019-01-28,Masculino,Femenino,Soltero/a,Soltero/a,46,32
2019-01-28,Masculino,Femenino,Soltero/a,Soltero/a,33,33
2019-01-28,Masculino,Femenino,Soltero/a,Soltero/a,40,33
2019-01-28,Masculino,Femenino,Soltero/a,Soltero/a,37,35
2019-01-28,Masculino,Femenino,Soltero/a,Soltero/a,41,38
2019-01-28,Femenino,Masculino,Soltero/a,Soltero/a,32,38
2019-01-28,No declara,Femenino,Divorciado/a,Soltero/a,52,40
2019-01-28,Femenino,Femenino,Soltero/a,Soltero/a,39,43
2019-01-28,Masculino,Femenino,Divorciado/a,Divorciado/a,66,48
2019-01-28,No declara,No declara,Divorciado/a,Viudo/a,64,55
2019-01-28,Masculino,Femenino,Soltero/a,Soltero/a,84,73
2019-01-29,Masculino,Femenino,Soltero/a,Soltero/a,32,26
2019-01-29,Femenino,Masculino,Soltero/a,Soltero/a,37,29
2019-01-29,Masculino,Femenino,Soltero/a,Soltero/a,39,33
2019-01-29,Masculino,Femenino,Soltero/a,Soltero/a,42,35
2019-01-29,Masculino,Femenino,Soltero/a,Divorciado/a,30,35
2019-01-29,Masculino,Femenino,Soltero/a,Soltero/a,38,43
2019-01-29,Masculino,Femenino,Soltero/a,Soltero/a,43,44
2019-01-29,Masculino,Masculino,Soltero/a,Soltero/a,49,47
2019-01-29,Masculino,Femenino,Soltero/a,Soltero/a,55,52
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,23,17
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,27,22
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,28,25
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,25,27
2019-01-30,Femenino,Masculino,Soltero/a,Soltero/a,26,27
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,27,28
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,28,28
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,32,29
2019-01-30,Masculino,Femenino,Soltero/a,Casado/a,33,29
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,33,30
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,33,32
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,36,32
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,41,32
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,38,34
2019-01-30,Masculino,Femenino,Soltero/a,Divorciado/a,28,34
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,37,35
2019-01-30,Masculino,Masculino,Soltero/a,Soltero/a,36,37
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,38,38
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,39,43
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,43,44
2019-01-30,Masculino,Femenino,Soltero/a,Soltero/a,52,51
2019-01-30,Masculino,Femenino,Divorciado/a,Soltero/a,60,51
2019-01-30,Masculino,Femenino,Soltero/a,Divorciado/a,72,60
2019-01-30,Femenino,Masculino,Soltero/a,Soltero/a,48,68
2019-01-30,Masculino,Femenino,Viudo/a,Viudo/a,75,75
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,31,23
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,32,27
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,28,27
2019-01-31,Femenino,Masculino,Soltero/a,Soltero/a,28,27
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,30,28
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,35,30
2019-01-31,Femenino,Masculino,Soltero/a,Soltero/a,33,31
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,30,32
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,31,33
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,48,34
2019-01-31,Femenino,Masculino,Soltero/a,Soltero/a,26,34
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,32,35
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,49,35
2019-01-31,Femenino,Masculino,Soltero/a,Soltero/a,37,35
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,35,36
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,40,36
2019-01-31,Femenino,Masculino,Soltero/a,Divorciado/a,32,36
2019-01-31,Masculino,Femenino,Divorciado/a,Soltero/a,34,36
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,37,38
2019-01-31,Femenino,Masculino,Soltero/a,Soltero/a,30,39
2019-01-31,Femenino,Femenino,Soltero/a,Soltero/a,36,40
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,45,41
2019-01-31,Femenino,Masculino,Soltero/a,Soltero/a,43,43
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,40,44
2019-01-31,Femenino,Masculino,Soltero/a,Soltero/a,46,47
2019-01-31,Masculino,Masculino,Soltero/a,Soltero/a,62,48
2019-01-31,Masculino,Femenino,Viudo/a,Soltero/a,81,50
2019-01-31,Masculino,Femenino,Soltero/a,Soltero/a,52,53
2019-01-31,Masculino,Femenino,Divorciado/a,Soltero/a,124,84
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,19,19
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,23,20
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,27,21
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,22,21
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,24,22
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,24,23
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,29,23
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,23,24
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,28,24
2019-02-01,Masculino,Masculino,Soltero/a,Soltero/a,32,24
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,26,24
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,31,25
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,28,25
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,30,26
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,33,26
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,34,26
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,33,26
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,27,26
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,31,27
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,31,27
2019-02-01,Masculino,Femenino,Divorciado/a,Soltero/a,31,27
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,33,28
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,29,28
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,25,28
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,27,28
2019-02-01,Masculino,Femenino,Soltero/a,Divorciado/a,25,28
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,27,29
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,31,29
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,32,29
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,31,29
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,31,29
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,29,30
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,38,30
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,31,30
2019-02-01,Femenino,Femenino,Soltero/a,Soltero/a,30,30
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,26,31
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,34,31
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,35,31
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,29,31
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,31,31
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,33,33
2019-02-01,Masculino,Femenino,Casado/a,Casado/a,34,33
2019-02-01,Masculino,Femenino,Divorciado/a,Soltero/a,48,33
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,28,34
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,35,34
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,45,34
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,29,34
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,35,35
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,38,35
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,31,36
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,35,36
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,37,36
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,37,36
2019-02-01,Femenino,Masculino,Divorciado/a,Soltero/a,33,36
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,33,37
2019-02-01,Masculino,Femenino,Divorciado/a,Soltero/a,52,37
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,41,38
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,44,38
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,48,38
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,37,38
2019-02-01,Masculino,Femenino,Soltero/a,Divorciado/a,37,38
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,35,39
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,43,39
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,45,39
2019-02-01,Femenino,Masculino,Soltero/a,Divorciado/a,43,39
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,38,40
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,28,40
2019-02-01,Masculino,Femenino,Divorciado/a,Soltero/a,45,40
2019-02-01,Masculino,Femenino,Divorciado/a,Soltero/a,48,41
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,40,43
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,39,43
2019-02-01,Masculino,Femenino,Divorciado/a,Divorciado/a,47,43
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,52,44
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,35,46
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,39,48
2019-02-01,Masculino,Femenino,Soltero/a,Divorciado/a,32,48
2019-02-01,Femenino,Masculino,Soltero/a,Soltero/a,33,49
2019-02-01,Masculino,Femenino,Divorciado/a,Divorciado/a,47,49
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,66,50
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,53,50
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,45,51
2019-02-01,Masculino,Femenino,Divorciado/a,Soltero/a,65,52
2019-02-01,Masculino,Femenino,Divorciado/a,Divorciado/a,60,53
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,53,61
2019-02-01,Femenino,Masculino,Soltero/a,Divorciado/a,47,63
2019-02-01,Masculino,Femenino,Soltero/a,Soltero/a,71,69
2019-02-01,Masculino,Femenino,Viudo/a,Soltero/a,79,71
2019-02-01,Masculino,Femenino,Divorciado/a,Viudo/a,65,76
2019-02-01,Femenino,Masculino,Divorciado/a,Viudo/a,64,79
2019-02-02,Masculino,Femenino,Soltero/a,Soltero/a,31,30
2019-02-02,Masculino,Femenino,Soltero/a,Soltero/a,28,31
2019-02-02,Masculino,Femenino,Soltero/a,Soltero/a,31,31
2019-02-02,Masculino,Femenino,Soltero/a,Soltero/a,36,31
2019-02-02,Masculino,Femenino,Soltero/a,Soltero/a,35,34
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,24,23
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,27,23
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,33,25
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,25,27
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,33,28
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,31,28
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,29,28
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,27,28
2019-02-04,Femenino,Masculino,Soltero/a,Soltero/a,34,29
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,35,31
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,39,34
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,37,37
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,23,39
2019-02-04,Masculino,Masculino,Soltero/a,Soltero/a,49,41
2019-02-04,Masculino,Femenino,Soltero/a,Soltero/a,38,41
2019-02-04,Masculino,Femenino,Divorciado/a,Divorciado/a,54,47
2019-02-04,Masculino,Femenino,Soltero/a,Divorciado/a,59,54
2019-02-04,Masculino,Femenino,Divorciado/a,Soltero/a,64,63
2019-02-04,Masculino,Femenino,Divorciado/a,Soltero/a,78,66
2019-02-05,Masculino,Masculino,Soltero/a,Soltero/a,30,23
2019-02-05,Masculino,Femenino,Soltero/a,Soltero/a,20,24
2019-02-05,Masculino,Femenino,Soltero/a,Soltero/a,38,30
2019-02-05,Masculino,Femenino,Soltero/a,Soltero/a,29,30
2019-02-05,Masculino,Masculino,Soltero/a,Soltero/a,31,31
2019-02-05,Masculino,Femenino,Soltero/a,Soltero/a,31,31
2019-02-05,Masculino,Femenino,Soltero/a,Soltero/a,33,33
2019-02-05,Masculino,Femenino,Soltero/a,Soltero/a,43,36
2019-02-05,Masculino,Femenino,Soltero/a,Soltero/a,37,39
2019-02-05,Masculino,Femenino,Soltero/a,Soltero/a,41,53
2019-02-05,Masculino,Femenino,Divorciado/a,Soltero/a,76,68
2019-02-05,Masculino,Femenino,Divorciado/a,Soltero/a,69,68
2019-02-05,Femenino,Masculino,Viudo/a,Viudo/a,71,70
2019-02-05,Masculino,Femenino,Soltero/a,Viudo/a,69,79
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,34,24
2019-02-06,Femenino,Masculino,Soltero/a,Soltero/a,27,26
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,33,28
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,33,29
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,26,29
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,30,29
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,80,32
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,33,32
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,34,32
2019-02-06,Femenino,Femenino,Soltero/a,Soltero/a,41,35
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,38,37
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,46,37
2019-02-06,Masculino,Femenino,Soltero/a,Divorciado/a,33,39
2019-02-06,Femenino,Masculino,Soltero/a,Soltero/a,38,40
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,40,41
2019-02-06,Femenino,Masculino,Soltero/a,Soltero/a,40,41
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,28,42
2019-02-06,Femenino,Masculino,Soltero/a,Soltero/a,38,42
2019-02-06,Masculino,Femenino,Soltero/a,Soltero/a,50,43
2019-02-06,Masculino,Femenino,Divorciado/a,Divorciado/a,74,49
